treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
dmb_ld,after_group,hit,random,2048,16,1000000,200000,7,0,0,16000000,39415656,12237280,4,0,0,17000068,0,184942784,184942784,0,0,0,PASS,39962562,12424032,PASS
dmb_ld,after_group,hit,random,2048,16,1000000,200000,8,0,0,16000000,39395037,12235200,10,0,0,17000083,0,209575136,209575136,0,0,0,PASS,39943997,12400416,PASS
dmb_ld,after_group,hit,random,2048,16,1000000,200000,9,0,0,16000000,39433619,12241984,9,0,0,17000064,0,234203328,234203328,0,0,0,PASS,39918212,12396000,PASS
dmb_ld,after_group,hit,random,2048,32,1000000,200000,0,0,0,32000000,80083671,24861728,52,32,62,33000133,503,24851104,24851104,0,0,0,PASS,80476611,24981632,PASS
dmb_ld,after_group,hit,random,2048,32,1000000,200000,1,0,0,32000000,79786988,24770976,12,0,2,33000110,0,74586176,74586176,0,0,0,PASS,80304882,24918144,PASS
dmb_ld,after_group,hit,random,2048,32,1000000,200000,2,0,0,32000000,79685822,24766848,12,0,1,33000117,0,124218912,124218912,0,0,0,PASS,80441503,24961824,PASS
dmb_ld,after_group,hit,random,2048,32,1000000,200000,3,0,0,32000000,79684009,24726976,5,0,4,33000143,0,173893280,173893280,0,0,0,PASS,80390288,24949824,PASS
dmb_ld,after_group,hit,random,2048,32,1000000,200000,4,0,0,32000000,79995978,24823680,5,0,0,33000132,0,223652192,223652192,0,0,0,PASS,80363040,24972192,PASS
dmb_ld,after_group,hit,random,2048,32,1000000,200000,5,0,0,32000000,79684952,24728352,10,0,4,33000154,0,273306272,273306272,0,0,0,PASS,80522321,24987840,PASS
dmb_ld,after_group,hit,random,2048,32,1000000,200000,6,0,0,32000000,79869826,24855744,25,0,2,33000130,0,323067776,323067776,0,0,0,PASS,80511505,24998464,PASS
dmb_ld,after_group,hit,random,2048,32,1000000,200000,7,0,0,32000000,79682091,24727104,6,0,2,33000124,0,372778752,372778752,0,0,0,PASS,80450955,24964256,PASS
dmb_ld,after_group,hit,random,2048,32,1000000,200000,8,0,0,32000000,79872848,24784992,7,0,7,33000116,0,422513120,422513120,0,0,0,PASS,80279835,24916800,PASS
dmb_ld,after_group,hit,random,2048,32,1000000,200000,9,0,0,32000000,79720757,24738112,5,0,1,33000155,0,472151872,472151872,0,0,0,PASS,80508822,24984768,PASS
dmb_ld,after_group,hit,random,2048,64,1000000,200000,0,0,0,64000000,160340325,49785760,59,14,60,65000243,749,49760032,49760032,0,0,0,PASS,161445306,50103424,PASS
dmb_ld,after_group,hit,random,2048,64,1000000,200000,1,0,0,64000000,160305428,49735392,15,1,7,65000240,92,149580864,149580864,0,0,0,PASS,161394597,50087392,PASS
dmb_ld,after_group,hit,random,2048,64,1000000,200000,2,0,0,64000000,160375431,49763616,26,0,1,65000228,0,249393024,249393024,0,0,0,PASS,161312151,50038880,PASS
dmb_ld,after_group,hit,random,2048,64,1000000,200000,3,0,0,64000000,160270618,49712352,13,0,0,65000274,0,349130048,349130048,0,0,0,PASS,161500164,50101920,PASS
dmb_ld,after_group,hit,random,2048,64,1000000,200000,4,0,0,64000000,160158652,49686848,19,0,0,65000236,0,448904384,448904384,0,0,0,PASS,161467178,50106240,PASS
dmb_ld,after_group,hit,random,2048,64,1000000,200000,5,0,0,64000000,163424699,50694272,12,0,0,65000234,0,549680480,549680480,0,0,0,PASS,164218925,50943168,PASS
dmb_ld,after_group,hit,random,2048,64,1000000,200000,6,0,0,64000000,163402866,50687104,12,0,0,65000262,0,651296640,651296640,0,0,0,PASS,164250631,50970784,PASS
dmb_ld,after_group,hit,random,2048,64,1000000,200000,7,0,0,64000000,163418175,50713952,25,0,0,65000221,0,752937664,752937664,0,0,0,PASS,164249403,50957952,PASS
dmb_ld,after_group,hit,random,2048,64,1000000,200000,8,0,0,64000000,163356522,50676576,17,0,0,65000236,0,854558080,854558080,0,0,0,PASS,164217302,50944992,PASS
dmb_ld,after_group,hit,random,2048,64,1000000,200000,9,0,0,64000000,163364341,50677312,17,0,0,65000257,0,956166368,956166368,0,0,0,PASS,164291724,50973920,PASS
dmb_ld,after_every,miss,random,536870912,1,1000000,0,0,0,0,1000000,56116047,17496288,999810,1023470,1058950,2000271,52458503,17478752,17478752,0,0,0,PASS,48181766,15019648,PASS
dmb_ld,after_every,miss,random,536870912,1,1000000,0,1,0,0,1000000,46462909,14489120,999849,899348,1219491,2000283,41804224,46958752,46958752,0,0,0,PASS,44456902,13884384,PASS
