treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
ldapr,after_group,hit,random,2048,32,1000000,200000,0,0,0,32000000,86348665,26818112,46,13,31,64000649,744,26805856,26805856,0,0,0,PASS,85585111,26578560,PASS
ldapr,after_group,hit,random,2048,32,1000000,200000,1,0,0,32000000,86249760,26764704,13,4,9,64000646,0,80131648,80131648,0,0,0,PASS,85453457,26520064,PASS
ldapr,after_group,hit,random,2048,32,1000000,200000,2,0,0,32000000,86269136,26773280,12,0,1,64000704,0,133410368,133410368,0,0,0,PASS,85362590,26493888,PASS
ldapr,after_group,hit,random,2048,32,1000000,200000,3,0,0,32000000,86330342,26852256,28,2,10,64000740,0,186690880,186690880,0,0,0,PASS,85597509,26566848,PASS
ldapr,after_group,hit,random,2048,32,1000000,200000,4,0,0,32000000,86272185,26809696,15,0,2,64000710,0,240019328,240019328,0,0,0,PASS,85428285,26502464,PASS
ldapr,after_group,hit,random,2048,32,1000000,200000,5,0,0,32000000,86248859,26764704,12,0,5,64000710,0,293272448,293272448,0,0,0,PASS,85489132,26552128,PASS
ldapr,after_group,hit,random,2048,32,1000000,200000,6,0,0,32000000,86196669,26746144,8,0,0,64000718,0,346533504,346533504,0,0,0,PASS,85561286,26550848,PASS
ldapr,after_group,hit,random,2048,32,1000000,200000,7,0,0,32000000,86238687,26760992,8,0,1,64000703,0,399831296,399831296,0,0,0,PASS,85426785,26507072,PASS
ldapr,after_group,hit,random,2048,32,1000000,200000,8,0,0,32000000,86273013,26797536,8,0,5,64000717,0,453119712,453119712,0,0,0,PASS,85386108,26498464,PASS
ldapr,after_group,hit,random,2048,32,1000000,200000,9,0,0,32000000,86208063,26751232,8,0,2,64000732,0,506354976,506354976,0,0,0,PASS,85434707,26511648,PASS
ldapr,after_group,hit,random,2048,64,1000000,200000,0,0,0,64000000,172793298,53631104,51,27,60,128001421,1215,53620192,53620192,0,0,0,PASS,172922268,53675552,PASS
ldapr,after_group,hit,random,2048,64,1000000,200000,1,0,0,64000000,172769153,53621024,14,1,6,128001637,102,160886016,160886016,0,0,0,PASS,172938517,53674240,PASS
ldapr,after_group,hit,random,2048,64,1000000,200000,2,0,0,64000000,172780548,53608192,10,0,2,128001407,0,268153664,268153664,0,0,0,PASS,172798019,53612128,PASS
ldapr,after_group,hit,random,2048,64,1000000,200000,3,0,0,64000000,172770629,53599904,9,0,1,128001599,0,375351744,375351744,0,0,0,PASS,172774499,53606432,PASS
ldapr,after_group,hit,random,2048,64,1000000,200000,4,0,0,64000000,172761922,53606976,7,0,0,128001469,0,482550912,482550912,0,0,0,PASS,172842144,53623296,PASS
ldapr,after_group,hit,random,2048,64,1000000,200000,5,0,0,64000000,172817561,53619072,5,0,0,128001488,0,589779168,589779168,0,0,0,PASS,172827017,53654976,PASS
ldapr,after_group,hit,random,2048,64,1000000,200000,6,0,0,64000000,172776192,53618432,17,0,1,128001457,0,696995840,696995840,0,0,0,PASS,172727830,53602912,PASS
ldapr,after_group,hit,random,2048,64,1000000,200000,7,0,0,64000000,172813402,53613536,7,0,1,128001388,0,804187296,804187296,0,0,0,PASS,172772446,53600512,PASS
ldapr,after_group,hit,random,2048,64,1000000,200000,8,0,0,64000000,172800604,53634656,4,0,1,128001409,0,911408224,911408224,0,0,0,PASS,172795798,53606880,PASS
ldapr,after_group,hit,random,2048,64,1000000,200000,9,0,0,64000000,172818663,53626272,11,0,1,128001535,0,1018625248,1018625248,0,0,0,PASS,172939631,53657216,PASS
ldapr,after_every,miss,random,536870912,1,1000000,0,0,0,0,1000000,54483422,16998016,999743,1031123,1073239,2000277,50710091,16979840,16979840,0,0,0,PASS,47643456,14860992,PASS
ldapr,after_every,miss,random,536870912,1,1000000,0,1,0,0,1000000,44417347,13861248,999865,892711,1235812,2000301,39636188,45669632,45669632,0,0,0,PASS,43665498,13630368,PASS
ldapr,after_every,miss,random,536870912,1,1000000,0,2,0,0,1000000,43434107,13548640,999859,881535,1254754,2000267,38743085,72816192,72816192,0,0,0,PASS,43768888,13654496,PASS
ldapr,after_every,miss,random,536870912,1,1000000,0,3,0,0,1000000,43595251,13590912,999890,894085,1268092,2000254,38839969,100030208,100030208,0,0,0,PASS,43880285,13682560,PASS
ldapr,after_every,miss,random,536870912,1,1000000,0,4,0,0,1000000,43496057,13563616,1000246,901826,1270384,2000272,38839843,127244128,127244128,0,0,0,PASS,43497078,13562208,PASS
