treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
stlr,after_group,l2,random,524288,64,1000000,200000,1,0,0,64000000,219925396,68305728,51016483,152160,594564,129026369,13512592,205008704,205008704,0,0,0,PASS,220829984,68551456,PASS
stlr,after_group,l2,random,524288,64,1000000,200000,2,0,0,64000000,220473538,68831168,51017451,162138,610674,129026173,13939007,341988832,341988832,0,0,0,PASS,220937108,68576736,PASS
stlr,after_group,l2,random,524288,64,1000000,200000,3,0,0,64000000,220565448,68498784,51017263,166115,608521,129026221,14213183,479028384,479028384,0,0,0,PASS,220602893,68464384,PASS
stlr,after_group,l2,random,524288,64,1000000,200000,4,0,0,64000000,219904958,68278880,51017490,150220,590799,129026077,13354997,615741216,615741216,0,0,0,PASS,221097507,68663968,PASS
stlr,after_group,l2,random,524288,64,1000000,200000,5,0,0,64000000,219647301,68175008,51016391,145721,579930,129026241,13096769,752527904,752527904,0,0,0,PASS,220731953,68515744,PASS
stlr,after_group,l2,random,524288,64,1000000,200000,6,0,0,64000000,219977210,68270048,51016604,154977,593567,129026091,13590441,889292480,889292480,0,0,0,PASS,220437969,68414560,PASS
stlr,after_group,l2,random,524288,64,1000000,200000,7,0,0,64000000,220114527,68321152,51016506,155475,593062,129026279,13652772,1026010496,1026010496,0,0,0,PASS,220754651,68516832,PASS
stlr,after_group,l2,random,524288,64,1000000,200000,8,0,0,64000000,219410316,68100384,51016831,128675,554499,129025944,12108020,1162609408,1162609408,0,0,0,PASS,220875038,68579744,PASS
stlr,after_group,l2,random,524288,64,1000000,200000,9,0,0,64000000,219684410,68194336,51016150,158168,598380,129025984,13730302,1299344288,1299344288,0,0,0,PASS,220588257,68471680,PASS
stlr,after_group,l3,random,8388608,1,1000000,400000,0,0,0,1000000,25625738,7983584,1992140,979426,1933283,3000102,20549205,7971904,7971904,0,0,0,PASS,25558004,7969856,PASS
